DateTime,TATAMOTORSEQN
12-01-2023 09:19,419.85
12-01-2023 09:19,419.9
12-01-2023 09:19,419.85
12-01-2023 09:19,419.85
12-01-2023 09:19,419.9
12-01-2023 09:19,419.85
12-01-2023 09:19,420
12-01-2023 09:19,420
12-01-2023 09:19,420
12-01-2023 09:19,420.25
12-01-2023 09:19,420.1
12-01-2023 09:19,420.3
12-01-2023 09:19,420.3
12-01-2023 09:19,420.45
12-01-2023 09:19,420.3
12-01-2023 09:19,420
12-01-2023 09:19,420
12-01-2023 09:19,420
12-01-2023 09:20,420.35
12-01-2023 09:20,420.2
12-01-2023 09:20,420.35
12-01-2023 09:20,420.2
12-01-2023 09:20,420.3
12-01-2023 09:20,420.25
12-01-2023 09:20,420.2
12-01-2023 09:20,420.1
12-01-2023 09:20,420.2
12-01-2023 09:20,420.15
12-01-2023 09:20,420.2
12-01-2023 09:20,420.25
12-01-2023 09:20,420.3
12-01-2023 09:20,420.25
12-01-2023 09:20,420.15
12-01-2023 09:20,420.3
12-01-2023 09:20,420.25
12-01-2023 09:20,420.3
12-01-2023 09:20,420.3
12-01-2023 09:20,420.25
12-01-2023 09:20,420.1
12-01-2023 09:20,420.2
12-01-2023 09:20,420.1
12-01-2023 09:20,420.1
12-01-2023 09:20,420.05
12-01-2023 09:20,420
12-01-2023 09:20,420
12-01-2023 09:20,419.9
12-01-2023 09:20,419.7
12-01-2023 09:20,419.9
12-01-2023 09:20,419.9
12-01-2023 09:20,419.95
12-01-2023 09:20,419.95
12-01-2023 09:20,419.75
12-01-2023 09:20,419.95
12-01-2023 09:20,419.8
12-01-2023 09:20,419.75
12-01-2023 09:20,419.85
12-01-2023 09:20,419.7
12-01-2023 09:20,419.8
12-01-2023 09:21,419.7
12-01-2023 09:21,419.7
12-01-2023 09:21,419.7
12-01-2023 09:21,419.7
12-01-2023 09:21,419.7
12-01-2023 09:21,419.5
12-01-2023 09:21,419.5
12-01-2023 09:21,419.45
12-01-2023 09:21,419.4
12-01-2023 09:21,419.25
12-01-2023 09:21,419.35
12-01-2023 09:21,419.3
12-01-2023 09:21,419.1
12-01-2023 09:21,419.4
12-01-2023 09:21,419.35
12-01-2023 09:21,419.35
12-01-2023 09:21,419.25
12-01-2023 09:21,419.2
12-01-2023 09:21,419.05
12-01-2023 09:21,419.2
12-01-2023 09:21,419.05
12-01-2023 09:21,419.2
12-01-2023 09:21,419.15
12-01-2023 09:21,419.05
12-01-2023 09:21,419.15
12-01-2023 09:21,419.15
12-01-2023 09:21,419.15
12-01-2023 09:21,419.2
12-01-2023 09:21,418.85
12-01-2023 09:21,418.8
12-01-2023 09:21,418.85
12-01-2023 09:21,418.75
12-01-2023 09:21,418.85
12-01-2023 09:21,418.85
12-01-2023 09:21,418.85
12-01-2023 09:21,419
12-01-2023 09:21,419
12-01-2023 09:21,419
12-01-2023 09:21,418.8
12-01-2023 09:21,418.8
12-01-2023 09:21,418.8
